저는 어렸을 때부터 옐로스톤 국립 공원을 특별히 좋아했습니다.	저는 옐로스톤 국립공원을 특별히 좋아했습니다.
저의 어머니도 이 공원을 아주 좋아해서 제 가족이 그 곳에서 여행을 많이 했습니다.	저의 어머니도 이 공원을 아주 좋아해서 제 가족이 그곳에 여행을 많이 갔습니다.
지금까지 저는 제 가족과 함께 옐로스톤 국립 공원을 거의 열다섯 번 방문했을 것입니다.	지금까지 저는 제 가족과 함께 옐로스톤 국립공원에 거의 열다섯 번 방문했을 것입니다.
하지만 요즈음에 제가 한국에서 선교사업을 하고 지금 대학교에 다니느라고 옐로스톤에 가지 못했습니다.	하지만 요즘에 제가 한국에서 선교 사업하고 지금 대학교 다니느라 옐로스톤에.
제가 방문한 지 아마 사 년쯤 되었을 것입니다.	저는 아마 사 년쯤 되었을 것입니다.
옐로스톤에서 할 것이 많습니다.	옐로스톤에서 할 것이 많습니다.
자연에서 사는 동물들이 많아서 재미있습니다.	자연에서 사는 동물들이 많아서 재미있습니다.
물소 , 사슴 , 곰 , 늑대와 무스 다 볼 수 있습니다.	물소, 사슴, 곰, 늑대와 무스를 다 볼 수 있습니다.
하지만 늑대들이 아주 드물어서 제가 열심히 찾아 봤어도 못 봤습니다.	하지만 늑대들이 아주 드물어서 저는 열심히 찾아봤지만 못 봤습니다.
동물 찾는 것 외에도 많은 재미있는 것을 경험할 수 있습니다.	동물을 찾는 많은 재미있는 것을 경험할 수 있습니다.
등산을 좋아하는 사람들이 옐로스톤을 특별히 좋아할 것입니다.	등산을 좋아하는 사람들이 옐로스톤을 특별히 좋아할 것입니다.
이 공원의 경치가 세상에서 최고입니다.	이 공원의 경치가 세상에서 최고입니다.
이 많은 이유하고 저는 이 곳을 굉장히 좋아하기 때문에 옐로스톤 국립 공원을 모든 사람들한테 추천 드립니다.	이 많은 이유로 저는 이곳을 굉장히 좋아하기 때문에 옐로스톤 국립공원을 모든 사람들에게 추천드립니다.
당신이 행복하게 살기 위해서는 정확하게 상황을 판단하는 것이 중요해요.	당신이 행복하게 살기 위해서는 정확하게 상황을 판단하는 것이 중요해요.
어떤 사람들은 행복하게 살기 위해서 행복이나 만족을 찾아야 한다고 해요.	어떤 사람들은 행복하게 살기 위해서 행복이나 만족을 추구해요.
하지만 이건 잘못된 생각이에요.	하지만 이런 잘못된 생각이에요.
실제로 불가능해요.	실제로 불가능해요.
당신이 최대한 할 수 있는 만큼 모든 상황에서 이익을 얻으려고 노력해야 돼요.	당신이 최대한 할 수 있는 만큼 모든 상황에서 이익을 얻으려고 노력해야 돼요.
이 때 너무 감정에 치우치지 않도록 주의해야 해요.	너무 감정적이다.
감정에 지나치게 치우치게 된다면 결국 비이성적인 결정을 하게 돼요.	감정에 지나치게 치우치게 된다면 결국 비이성적인 결정을 하게 돼요.
이에 인생은 포커 게임과 비슷하다고 할 수 있어요.	이런 인생은 포커 게임과 비슷하다고 할 수 있어요.
포커 게임에서 당신의 감정을 조절하고 당신으로부터 다른 사람이 이익을 얻게 못하게 하는 것이예요.	포커 게임에서 당신의 감정을 조절하고 당신으로부터 다른 사람이 이익을 얻게 못하게 하는 것이에요.
조절하는 동안 당신은 적의 약점을 분석해야 해요.	당신은 적의 약점을 분석해야 해요.
당신보다 상대방이 낫다고 생각되면 그 순간을 잡아야 해요.	당신보다 상대방이 낫다고 생각되면 그 순간을.
또 만약 당신보다 다른 사람들이 잘하면 포기할 순간이 왔다는 것을 알아차려야 해요.	또 만약 당신보다 다른 사람들이 잘하면 포기할 순간이 왔다는 것을.
때때로 당신이 행운을 얻을 수 있어요.	때때로 당신에게 행운이.
다른 때에는 다른 사람이 그 행운을 얻을 수도 있어요.	다른 사람이 그 행운을 얻을 수도 있어요.
그러나 당신은 당신의 실수로부터 무언가를 배운다면 당신이 더 나아질 수 있어요.	그러나 당신이 당신의 실수로부터 무언가를 배운다면 당신이 더 나아질 수 있어요.
그 행운이 필요없게 되는 것이에요.	그 행운이 필요 없게 되는 것이에요.
당신은 어려운 상황을 철저한 분석으로 극복하는 것을 배우고 나면 삶을 더욱 편하고 행복하게 살 수 있어요.	당신은 어려운 상황을 철저한 분석으로 극복하는 것을 배우고 나면 삶이 더욱 편하고 행복해진다.
남은 여생 동안 그 동안 지녀온 현명한 선택과 함께 행복하게 살 수 있게 되는 것이예요.	남은 지녀온 행복하게 되는 것이에요.
제가 갔다온 곳은 뉴욕시입니다.	저의 뉴욕시입니다.
저는 4번 가 봤습니다.	제가 4번.
뉴욕은 너무 큰 도시입니다.	뉴욕은 너무 큰 도시입니다.
구경할 수 있는 곳들이 많고 멋이 있습니다.	구경할 수 있는 곳들이 많고 멋이 있습니다.
추천한 곳들은 Broadway , Statue of Liberty , 그리고 Empire State Building입니다.	추천한 곳들은 Broadway, Statue of Liberty, 그리고 Empire State Building입니다.
Broadway는 뉴욕의 Manhattan섬에 있고 극장과 같은 데가 많습니다.	Broadway는 뉴욕의 Manhattan섬에 있고 극장과 같은 곳이 많습니다.
세상에서 제일 유명하고 큰 연극과 뮤지컬들이 Broadway에 있는 극장들에서 역을 합니다.	세상에서 제일 유명하고 큰 연극과 뮤지컬들이 Broadway에 있는 극장들에서 공연을 합니다.
뉴욕에 갈 때Z 꼭 Broadway에서 몇 가지 연극이나 뮤지컬을 봐야 됩니다.	뉴욕에 곧 Broadway에서 몇 가지 연극이나 뮤지컬을 볼 예정이다.
Statue of Liberty는 ( 자유의 여신상 ) 뉴욕 옆에 있는 Hudson강 가운데 있습니다.	Statue of Liberty (자유의 여신상)은 뉴욕 옆에 있는 Hudson 강 가운데에 있습니다.
그 상은 아주 높고 아름답고 미국에서 매우 유명한 것입니다.	아주 높고 아름다우며 미국에서 매우 유명한 것입니다.
구경하고 싶은 사람들이 그 상에 들어갈 수 있고 꼭대기까지 갈 수 있고 그 높은 데에서 뉴욕 도시+를 다 볼 수 있습니다.	구경하고 싶은 사람들이 돌아갈 수 있고 꼭대기까지 갈 수 있는 곳에서 뉴욕 도시를 다 볼 수 있다.
가신다면 잊지 않을 거예요.	가신다면 잊지 않을게요.
또 다른 높은 것은 Empire State 빌딩입니다.	또 다른 높은 것은 엠파이어 스테이트 빌딩입니다.
지금은 뉴욕에서 제일 높은 것입니다.	지금은 뉴욕에서 제일 높은 건물입니다.
63 빌딩처럼 그 빌딩의 지붕에 갈 수 있고 뉴욕 도시를 볼 수 있습니다.	63빌딩처럼 지붕에서 뉴욕 도시를 본다.
저는 이 모든 곳에 갔다왔는데 너무 좋아해서 추천하고 싶습니다.	저는 그곳에 갔다 왔는데 너무 좋아서 추천하고 싶습니다.
저는 8년 동안 육군 생활을 하면서 건강 관리가 습관이 됐습니다.	저는 8년 동안 하면서 습관이 되었습니다.
물론 , 군대에서 운동을 맨날 맨날 했는데 지금도 일주에 최소한 3 - 4번 운동을 하지 않으면 기분이 안 좋고 피곤하게 돼요.	물론, 군대에서 운동을 맨날 맨날 했는데 지금도 일주일에 최소한 운동을 하지 않으면 기분이 피곤하게 돼요.
요즈음에는 운동하기에 특별한 방법은 없어요.	요즘에는 운동하기에 특별한 방법은 없어요.
체육관에 가서 그 순간에 마음에 드는 운동을 합니다.	체육관에 가서 그 순간에 마음에 드는 운동을 합니다.
제가 제일 좋아하고 잘하는 운동은 수영입니다.	제가 제일 좋아하고 잘하는 운동은 수영입니다.
빠른 속도로 수영하는 것보다 장거리 수영을 많이 즐겨요.	빠른 속도로 수영하는 것보다 장거리 수영을 더 많이 즐겨요.
수영할 때 , 저는 원래 최소한 1킬로미터나 합니다.	수영할 때, 저는 원래 최소한 1킬로미터나 합니다.
언제나 시간이 될 때 , 4 - 5 킬로 수영도 합니다.	언제나 시간이 될 때 수영도 합니다.
제가 제일 먼 거리를 수영한 적이 언제냐면 고등학교 때 “수영마라톤”에 참가했어요.	제가 제일 처음 “수영마라톤”에 참가했어요.
그 경기의 거리가 20킬로였으며 5시간 걸렸어요.	그 경기의 거리가 20킬로였으며 5시간 걸렸어요.
그 때는 제가 1킬로를 15분 정도에 수영할 수 있었어요.	제가 1킬로가 있었어요.
그러나 그 경기에 참가한 지 16년이 다 됐어요.	그러나 그 경기가 열린 지 16년이 다 됐어요.
세월이 쏜쌀같지요?	세월이 쏜살같지요?
한국에 처음 가 보실 계획을 갖고 계십니까?	한국에 처음 계획을 잡고 계십니까?
그렇다면 저는 한국에 조금 있었기 때문에 언제 그리고 어다로 가 보시면 좋은지를 설명 드리겠습니다.	그렇다면 저는 한국에 조금 있었기 때문에 언제 어디로 좋은지를 설명 드리겠습니다.
먼저 한국에는 가을에 꼭 가셔야 합니다.	먼저 한국 가을에는 곡.
왜냐하면 한국에 아주 멋진 나무들과 산들이 있는데 가을에 나무의 잎들이 색깔이 변하기 시작하기 때문입니다.	왜냐하면 한국에 아주 멋진 나무들과 가을에 나무의 잎들이 색깔이 변하기 시작하기 때문입니다.
그리고 그 기간에 제일 멋있는 데는 바로 설악산입니다.	그리고 그 기간에 제 바로 설악산에 갔습니다.
한국의 제일 높은 산들 중에 하나이고 아주 좋은 갈 만한 곳입니다.	한국에서 제일 높은 산들 중 하나이고 아주 좋은 곳입니다.
저는 2007년 10월에 가 보았습니다.	저는 위의 글을 읽고 맞춤법 오류를 수정한 글만 출력해줘.
그 때는 너무 많이 좋았구요 아마 제일 좋았던 거는 산에 올라가는 케이블 카를 타 보았고 탄 다음에 속초 한 도시를 다 볼 수 있었고 바다가 더 아주 잘 보였습니다.	너무 많이 좋았고요 아마 제일 좋았던 것은 산에 올라가는 케이블카를 탄 다음에 속초 한 도시가 다 바다가 더 아주 잘 보였습니다.
그래서 다시 말해서 설악산에 꼭 가 보십시오.	그래서 다시 말해서 설악산에 곡.
제가 LA에 있을 때 가끔 롱 비치로 갔습니다.	제가 LA에 있을 때 가끔 롱비치로 갔습니다.
롱 비치는 제 집에서 멀지 않고 차를 타고 가면 40 분 정도만 걸립니다.	롱 비치는 제 집에서 멀지 않아 가면 걸립니다.
저기서 큰 해변이 있고 그리고 할 수 있는 여러 가지 재미있는 것들이 있습니다.	저기 큰 해변이 있고 할 수 있는 재미있는 것들이 있습니다.
예를 들면 다른 데서 맛볼 수 없는 음식이 많고 그리고 동양적인 식당하고 노래방도 있습니다.	예를 들면 맛볼 수 없는 음식이 많고 또한 동양적인 식당과 노래방도 있습니다.
심심하거나 그냥 돈이 없으면 롱 비치에서 많이 놀 수 있습니다.	심심하거나 그냥 돈이 없으면 롱 비치에서 많이 놀아.
돈이 없으면 해변을 방문해 보십시오.	돈이 없으면 해변에.
아침 , 낮 , 밤에 가면 아릅답습니다.	낮, 밤에 가면 아름답습니다.
그리고 여자친구나 남자친구랑 가면 아주 특별한 데이트가 될 수 있답니다.	그리고 여자친구나 남자친구와 가면 아주 특별한 데이트가 될 수 있답니다.
( 저는 모르겠지만 ^^ ) 아무튼 추천합니다.	저는 모르겠지만 ^^ 아무튼 추천합니다.
한번 꼭 가 보십시오.	한 번 꼭.
내가 좋아하는 것과 잘하는 것을 감안하면 변호사가 되는 게 별로 안 좋은 것 같아요.	내가 좋아하는 것과 잘하는 것을 감안하면 변호사가 되는 게 별로 안 좋은 것 같아요.
다른 것을 공부했더라면 좋았을 걸.	다른 것을 공부했더라면 좋았을걸.
마음 같아선 내가 지망하는 일을 할 수 있다면 얼마나 좋을까요?	마음 같아서는 내가 지망하는 일을 할 수 있다면 얼마나 좋을까요?
그런데 벌써 2년 동안 대학원을 다녀서 졸업하고 취직해야 돼요.	그런데 벌써 2년 동안 대학원을 다녔으니 졸업하고 취직해야 돼요.
미국에서는 학비가 비싸니까 학생들이 대출을 많이 해서 자기 관심과 거리가 멀어도 돈을 많이 버는 직업을 선택하는 사람이 여간 많지 않아요.	미국에서 학비가 비싸니까 학생들이 대출을 많이 해서 자기 관심과 거리가 멀어도 돈을 많이 버는 직업을 선택하는 사람이 여간 많지 않아요.
